oid,fits_image_link
437211300116299,https://fits.ztf.snad.space/products/sci/2018/0817/287662/ztf_20180817287662_000437_zr_c11_o_q3_sciimg.fits
437211300147774,https://fits.ztf.snad.space/products/sci/2018/0817/323912/ztf_20180817323912_000437_zr_c11_o_q3_sciimg.fits
437211300153914,https://fits.ztf.snad.space/products/sci/2018/0817/296377/ztf_20180817296377_000437_zr_c11_o_q3_sciimg.fits
437206400116440,https://fits.ztf.snad.space/products/sci/2018/0818/307801/ztf_20180818307801_000437_zr_c06_o_q4_sciimg.fits
437212400098856,https://fits.ztf.snad.space/products/sci/2018/0818/328009/ztf_20180818328009_000437_zr_c12_o_q4_sciimg.fits
437211200172576,https://fits.ztf.snad.space/products/sci/2018/0818/323877/ztf_20180818323877_000437_zr_c11_o_q2_sciimg.fits
437201100090292,https://fits.ztf.snad.space/products/sci/2018/0818/328009/ztf_20180818328009_000437_zr_c01_o_q1_sciimg.fits
437211300162421,https://fits.ztf.snad.space/products/sci/2018/0818/300451/ztf_20180818300451_000437_zr_c11_o_q3_sciimg.fits
437212400111470,https://fits.ztf.snad.space/products/sci/2018/0818/326181/ztf_20180818326181_000437_zr_c12_o_q4_sciimg.fits
437206400099577,https://fits.ztf.snad.space/products/sci/2018/0818/239294/ztf_20180818239294_000437_zr_c06_o_q4_sciimg.fits

